SrNo,TrackID,TrackName,AlbumName,Artist,ReleaseDate,Popularity,Length,Genre,Month,Year
1730,0SKjqIViHaXWhmaKuJbMrq,Sound Of The Underground,Sound Of The Underground,Girls Aloud,01-01-2003,60,221426,talent show,1,2003
1731,48jd71gnyIlLdXOYX2qJ6p,Mandy,Turnaround,Westlife,24-11-2003,60,199320,boy band,11,2003
1732,3OQu3z3okKVmWxSXTTHak5,Put That Woman First,Still Ghetto,Jaheim,05-11-2002,59,245773,contemporary r&b,11,2002
1733,3OQu3z3okKVmWxSXTTHak5,Put That Woman First,Still Ghetto,Jaheim,05-11-2002,59,245773,new jack swing,11,2002
1734,3OQu3z3okKVmWxSXTTHak5,Put That Woman First,Still Ghetto,Jaheim,05-11-2002,59,245773,r&b,11,2002
1735,3OQu3z3okKVmWxSXTTHak5,Put That Woman First,Still Ghetto,Jaheim,05-11-2002,59,245773,urban contemporary,11,2002
1736,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Chingy,01-01-2003,59,314400,crunk,1,2003
1737,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Chingy,01-01-2003,59,314400,dirty south rap,1,2003
1738,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Chingy,01-01-2003,59,314400,hip pop,1,2003
1739,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Chingy,01-01-2003,59,314400,pop rap,1,2003
1740,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Chingy,01-01-2003,59,314400,southern hip hop,1,2003
1741,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Ludacris,01-01-2003,59,314400,atl hip hop,1,2003
1742,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Ludacris,01-01-2003,59,314400,dance pop,1,2003
1743,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Ludacris,01-01-2003,59,314400,dirty south rap,1,2003
1744,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Ludacris,01-01-2003,59,314400,hip hop,1,2003
1745,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Ludacris,01-01-2003,59,314400,old school atlanta hip hop,1,2003
1746,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Ludacris,01-01-2003,59,314400,pop rap,1,2003
1747,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Ludacris,01-01-2003,59,314400,rap,1,2003
1748,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Ludacris,01-01-2003,59,314400,southern hip hop,1,2003
1749,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Ludacris,01-01-2003,59,314400,trap,1,2003
1750,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Snoop Dogg,01-01-2003,59,314400,g funk,1,2003
1751,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Snoop Dogg,01-01-2003,59,314400,gangster rap,1,2003
1752,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Snoop Dogg,01-01-2003,59,314400,hip hop,1,2003
1753,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Snoop Dogg,01-01-2003,59,314400,pop rap,1,2003
1754,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Snoop Dogg,01-01-2003,59,314400,rap,1,2003
1755,0FmCLEHfINGqwlyzvklNqy,Holidae In,Jackpot,Snoop Dogg,01-01-2003,59,314400,west coast rap,1,2003
1756,0E29BKKGCJHcb7b9oIWgGB,Calling All Angels,My Private Nation,Train,03-06-2003,58,242200,dance pop,6,2003
1757,0E29BKKGCJHcb7b9oIWgGB,Calling All Angels,My Private Nation,Train,03-06-2003,58,242200,neo mellow,6,2003
1758,0E29BKKGCJHcb7b9oIWgGB,Calling All Angels,My Private Nation,Train,03-06-2003,58,242200,pop,6,2003
1759,0E29BKKGCJHcb7b9oIWgGB,Calling All Angels,My Private Nation,Train,03-06-2003,58,242200,pop rock,6,2003
1760,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,Youngbloodz,25-07-2003,58,298600,atl hip hop,7,2003
1761,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,Youngbloodz,25-07-2003,58,298600,crunk,7,2003
1762,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,Youngbloodz,25-07-2003,58,298600,dirty south rap,7,2003
1763,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,Youngbloodz,25-07-2003,58,298600,old school atlanta hip hop,7,2003
1764,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,Lil Jon,25-07-2003,58,298600,atl hip hop,7,2003
1765,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,Lil Jon,25-07-2003,58,298600,crunk,7,2003
1766,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,Lil Jon,25-07-2003,58,298600,dance pop,7,2003
1767,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,Lil Jon,25-07-2003,58,298600,dirty south rap,7,2003
1768,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,Lil Jon,25-07-2003,58,298600,old school atlanta hip hop,7,2003
1769,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,Lil Jon,25-07-2003,58,298600,pop rap,7,2003
1770,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,Lil Jon,25-07-2003,58,298600,southern hip hop,7,2003
1771,5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,Drankin' Patnaz,Lil Jon,25-07-2003,58,298600,trap,7,2003
1772,71NJqORRmwlcZSLk0VsFjU,Pretty Green Eyes - Radio Edit,Pretty Green Eyes (Remixes),Ultrabeat,04-08-2003,58,201920,bouncy house,8,2003
1773,71NJqORRmwlcZSLk0VsFjU,Pretty Green Eyes - Radio Edit,Pretty Green Eyes (Remixes),Ultrabeat,04-08-2003,58,201920,eurodance,8,2003
1774,2CZi8d774dBB0wiuWMIpr8,Miss Independent,Thankful,Kelly Clarkson,15-04-2003,58,214786,dance pop,4,2003
1775,2CZi8d774dBB0wiuWMIpr8,Miss Independent,Thankful,Kelly Clarkson,15-04-2003,58,214786,pop,4,2003
1776,2CZi8d774dBB0wiuWMIpr8,Miss Independent,Thankful,Kelly Clarkson,15-04-2003,58,214786,talent show,4,2003
1777,6rpNe6gSkmiYW6BfSFATi5,Wanksta,Get Rich Or Die Tryin',50 Cent,06-02-2003,57,219400,east coast hip hop,2,2003
1778,6rpNe6gSkmiYW6BfSFATi5,Wanksta,Get Rich Or Die Tryin',50 Cent,06-02-2003,57,219400,gangster rap,2,2003
1779,6rpNe6gSkmiYW6BfSFATi5,Wanksta,Get Rich Or Die Tryin',50 Cent,06-02-2003,57,219400,hip hop,2,2003
1780,6rpNe6gSkmiYW6BfSFATi5,Wanksta,Get Rich Or Die Tryin',50 Cent,06-02-2003,57,219400,pop rap,2,2003
1781,6rpNe6gSkmiYW6BfSFATi5,Wanksta,Get Rich Or Die Tryin',50 Cent,06-02-2003,57,219400,queens hip hop,2,2003
1782,6rpNe6gSkmiYW6BfSFATi5,Wanksta,Get Rich Or Die Tryin',50 Cent,06-02-2003,57,219400,rap,2,2003
1783,0ZHu7jkSSrT0eK4OxuG4O5,Excuse Me Miss,The Blueprint 2: The Gift & The Curse,JAY-Z,12-11-2002,57,281240,east coast hip hop,11,2002
1784,0ZHu7jkSSrT0eK4OxuG4O5,Excuse Me Miss,The Blueprint 2: The Gift & The Curse,JAY-Z,12-11-2002,57,281240,gangster rap,11,2002
1785,0ZHu7jkSSrT0eK4OxuG4O5,Excuse Me Miss,The Blueprint 2: The Gift & The Curse,JAY-Z,12-11-2002,57,281240,hip hop,11,2002
1786,0ZHu7jkSSrT0eK4OxuG4O5,Excuse Me Miss,The Blueprint 2: The Gift & The Curse,JAY-Z,12-11-2002,57,281240,pop rap,11,2002
1787,0ZHu7jkSSrT0eK4OxuG4O5,Excuse Me Miss,The Blueprint 2: The Gift & The Curse,JAY-Z,12-11-2002,57,281240,rap,11,2002
1788,2VHfyWLlvCvbkIqtS5tqt3,Danger! High Voltage - Soulchild Radio Mix,Fire,Electric Six,19-05-2003,57,214600,dance-punk,5,2003
1789,2VHfyWLlvCvbkIqtS5tqt3,Danger! High Voltage - Soulchild Radio Mix,Fire,Electric Six,19-05-2003,57,214600,garage rock,5,2003
1790,1RQE33QW6K4YFKGPLHjbcC,All I Have,10,LL COOL J,08-10-2002,56,254373,east coast hip hop,10,2002
1791,1RQE33QW6K4YFKGPLHjbcC,All I Have,10,LL COOL J,08-10-2002,56,254373,golden age hip hop,10,2002
1792,1RQE33QW6K4YFKGPLHjbcC,All I Have,10,LL COOL J,08-10-2002,56,254373,hip hop,10,2002
1793,1RQE33QW6K4YFKGPLHjbcC,All I Have,10,LL COOL J,08-10-2002,56,254373,old school hip hop,10,2002
1794,1RQE33QW6K4YFKGPLHjbcC,All I Have,10,LL COOL J,08-10-2002,56,254373,queens hip hop,10,2002
1795,1RQE33QW6K4YFKGPLHjbcC,All I Have,10,LL COOL J,08-10-2002,56,254373,rap,10,2002
1796,1RQE33QW6K4YFKGPLHjbcC,All I Have,10,Jennifer Lopez,08-10-2002,56,254373,dance pop,10,2002
1797,1RQE33QW6K4YFKGPLHjbcC,All I Have,10,Jennifer Lopez,08-10-2002,56,254373,pop,10,2002
1798,1RQE33QW6K4YFKGPLHjbcC,All I Have,10,Jennifer Lopez,08-10-2002,56,254373,urban contemporary,10,2002
1799,77XwQEPxhY65b8rPszET9u,Jump,Sound Of The Underground,Girls Aloud,01-01-2003,56,220360,dance pop,1,2003
1800,77XwQEPxhY65b8rPszET9u,Jump,Sound Of The Underground,Girls Aloud,01-01-2003,56,220360,europop,1,2003
1801,77XwQEPxhY65b8rPszET9u,Jump,Sound Of The Underground,Girls Aloud,01-01-2003,56,220360,girl group,1,2003
1802,77XwQEPxhY65b8rPszET9u,Jump,Sound Of The Underground,Girls Aloud,01-01-2003,56,220360,talent show,1,2003
1803,1YZBMqN8kHaaRPXpQTC3kb,Rain On Me,Chapter II,Ashanti,01-01-2003,56,297960,dance pop,1,2003
1804,1YZBMqN8kHaaRPXpQTC3kb,Rain On Me,Chapter II,Ashanti,01-01-2003,56,297960,hip pop,1,2003
1805,1YZBMqN8kHaaRPXpQTC3kb,Rain On Me,Chapter II,Ashanti,01-01-2003,56,297960,r&b,1,2003
1806,1YZBMqN8kHaaRPXpQTC3kb,Rain On Me,Chapter II,Ashanti,01-01-2003,56,297960,urban contemporary,1,2003
1807,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Nelly,12-08-2016,55,293666,dance pop,8,2016
1808,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Nelly,12-08-2016,55,293666,gangster rap,8,2016
1809,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Nelly,12-08-2016,55,293666,hip hop,8,2016
1810,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Nelly,12-08-2016,55,293666,pop rap,8,2016
1811,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Nelly,12-08-2016,55,293666,rap,8,2016
1812,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Nelly,12-08-2016,55,293666,st louis rap,8,2016
1813,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Nelly,12-08-2016,55,293666,urban contemporary,8,2016
1814,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Murphy Lee,12-08-2016,55,293666,dirty south rap,8,2016
1815,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Murphy Lee,12-08-2016,55,293666,st louis rap,8,2016
1816,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Diddy,12-08-2016,55,293666,dance pop,8,2016
1817,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Diddy,12-08-2016,55,293666,east coast hip hop,8,2016
1818,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Diddy,12-08-2016,55,293666,hip hop,8,2016
1819,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Diddy,12-08-2016,55,293666,hip pop,8,2016
1820,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Diddy,12-08-2016,55,293666,pop rap,8,2016
1821,1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,Diddy,12-08-2016,55,293666,rap,8,2016
1822,7HErXvltYDqTUVcOCPmfDz,U Make Me Wanna,Best Of Blue,Blue,01-01-2004,55,221773,boy band,1,2004
1823,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,B2K,10-12-2002,54,278573,boy band,12,2002
1824,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,B2K,10-12-2002,54,278573,contemporary r&b,12,2002
1825,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,B2K,10-12-2002,54,278573,hip pop,12,2002
1826,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,B2K,10-12-2002,54,278573,r&b,12,2002
1827,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,B2K,10-12-2002,54,278573,urban contemporary,12,2002
1828,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,Diddy,10-12-2002,54,278573,dance pop,12,2002
1829,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,Diddy,10-12-2002,54,278573,east coast hip hop,12,2002
1830,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,Diddy,10-12-2002,54,278573,hip hop,12,2002
1831,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,Diddy,10-12-2002,54,278573,hip pop,12,2002
1832,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,Diddy,10-12-2002,54,278573,pop rap,12,2002
1833,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump (feat. P. Diddy)",Pandemonium!,Diddy,10-12-2002,54,278573,rap,12,2002
1834,4mZsyuthp695XQWwb2g3qe,Leave Right Now,Fridays Child,Will Young,01-12-2003,54,214733,talent show,12,2003
1835,1w0JL6vJdl82xqyRW30HrK,Lost Without You,Innocent Eyes,Delta Goodrem,21-03-2003,54,248546,australian pop,3,2003
1836,43LdgobPlcCc5g9Kmactvy,Why Don't You & I (feat. Chad Kroeger),Shaman,Santana,30-09-2002,53,274360,blues rock,9,2002
1837,43LdgobPlcCc5g9Kmactvy,Why Don't You & I (feat. Chad Kroeger),Shaman,Santana,30-09-2002,53,274360,classic rock,9,2002
1838,43LdgobPlcCc5g9Kmactvy,Why Don't You & I (feat. Chad Kroeger),Shaman,Santana,30-09-2002,53,274360,mexican classic rock,9,2002
1839,5ht9FVBi07F48ZAfIf7WdC,White Flag,Life For Rent,Dido,09-09-2003,53,240040,dance pop,9,2003
1840,5ht9FVBi07F48ZAfIf7WdC,White Flag,Life For Rent,Dido,09-09-2003,53,240040,europop,9,2003
1841,5ht9FVBi07F48ZAfIf7WdC,White Flag,Life For Rent,Dido,09-09-2003,53,240040,lilith,9,2003
1842,5ht9FVBi07F48ZAfIf7WdC,White Flag,Life For Rent,Dido,09-09-2003,53,240040,neo mellow,9,2003
1843,5ht9FVBi07F48ZAfIf7WdC,White Flag,Life For Rent,Dido,09-09-2003,53,240040,pop rock,9,2003
1844,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),USHER,23-03-2004,84,250373,atl hip hop,3,2004
1845,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),USHER,23-03-2004,84,250373,contemporary r&b,3,2004
1846,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),USHER,23-03-2004,84,250373,dance pop,3,2004
1847,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),USHER,23-03-2004,84,250373,pop,3,2004
1848,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),USHER,23-03-2004,84,250373,r&b,3,2004
1849,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),USHER,23-03-2004,84,250373,rap,3,2004
1850,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),USHER,23-03-2004,84,250373,south carolina hip hop,3,2004
1851,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),USHER,23-03-2004,84,250373,urban contemporary,3,2004
1852,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Lil Jon,23-03-2004,84,250373,atl hip hop,3,2004
1853,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Lil Jon,23-03-2004,84,250373,crunk,3,2004
1854,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Lil Jon,23-03-2004,84,250373,dance pop,3,2004
1855,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Lil Jon,23-03-2004,84,250373,dirty south rap,3,2004
1856,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Lil Jon,23-03-2004,84,250373,old school atlanta hip hop,3,2004
1857,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Lil Jon,23-03-2004,84,250373,pop rap,3,2004
1858,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Lil Jon,23-03-2004,84,250373,southern hip hop,3,2004
1859,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Lil Jon,23-03-2004,84,250373,trap,3,2004
1860,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Ludacris,23-03-2004,84,250373,atl hip hop,3,2004
1861,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Ludacris,23-03-2004,84,250373,dance pop,3,2004
1862,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Ludacris,23-03-2004,84,250373,dirty south rap,3,2004
1863,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Ludacris,23-03-2004,84,250373,hip hop,3,2004
1864,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Ludacris,23-03-2004,84,250373,old school atlanta hip hop,3,2004
1865,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Ludacris,23-03-2004,84,250373,pop rap,3,2004
1866,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Ludacris,23-03-2004,84,250373,rap,3,2004
1867,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Ludacris,23-03-2004,84,250373,southern hip hop,3,2004
1868,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Ludacris,23-03-2004,84,250373,trap,3,2004
1870,6I9VzXrHxO9rA9A5euc8Ak,Toxic,In The Zone,Britney Spears,13-11-2003,85,198800,dance pop,11,2003
1871,6I9VzXrHxO9rA9A5euc8Ak,Toxic,In The Zone,Britney Spears,13-11-2003,85,198800,pop,11,2003
1878,77loZpT5Y5PRP1S451P9Yz,The Reason,The Reason (15th Anniversary Deluxe),Hoobastank,09-12-2003,83,232800,alternative metal,12,2003
1879,77loZpT5Y5PRP1S451P9Yz,The Reason,The Reason (15th Anniversary Deluxe),Hoobastank,09-12-2003,83,232800,funk metal,12,2003
1880,77loZpT5Y5PRP1S451P9Yz,The Reason,The Reason (15th Anniversary Deluxe),Hoobastank,09-12-2003,83,232800,nu metal,12,2003
1881,77loZpT5Y5PRP1S451P9Yz,The Reason,The Reason (15th Anniversary Deluxe),Hoobastank,09-12-2003,83,232800,pop rock,12,2003
1882,77loZpT5Y5PRP1S451P9Yz,The Reason,The Reason (15th Anniversary Deluxe),Hoobastank,09-12-2003,83,232800,post-grunge,12,2003
1883,2nLtzopw4rPReszdYBJU6h,Numb,Meteora,Linkin Park,24-03-2003,88,185586,alternative metal,3,2003
1884,2nLtzopw4rPReszdYBJU6h,Numb,Meteora,Linkin Park,24-03-2003,88,185586,nu metal,3,2003
1885,2nLtzopw4rPReszdYBJU6h,Numb,Meteora,Linkin Park,24-03-2003,88,185586,post-grunge,3,2003
1886,2nLtzopw4rPReszdYBJU6h,Numb,Meteora,Linkin Park,24-03-2003,88,185586,rap metal,3,2003
1887,2nLtzopw4rPReszdYBJU6h,Numb,Meteora,Linkin Park,24-03-2003,88,185586,rock,3,2003
1893,228BxWXUYQPJrJYHDLOHkj,Gasolina,Barrio Fino (Bonus Track Version),Daddy Yankee,13-07-2004,84,192600,latin hip hop,7,2004
1894,228BxWXUYQPJrJYHDLOHkj,Gasolina,Barrio Fino (Bonus Track Version),Daddy Yankee,13-07-2004,84,192600,reggaeton,7,2004
1895,228BxWXUYQPJrJYHDLOHkj,Gasolina,Barrio Fino (Bonus Track Version),Daddy Yankee,13-07-2004,84,192600,trap latino,7,2004
1896,228BxWXUYQPJrJYHDLOHkj,Gasolina,Barrio Fino (Bonus Track Version),Daddy Yankee,13-07-2004,84,192600,urbano latino,7,2004
1897,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,American Idiot,Green Day,21-09-2004,84,176346,modern rock,9,2004
1898,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,American Idiot,Green Day,21-09-2004,84,176346,permanent wave,9,2004
1899,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,American Idiot,Green Day,21-09-2004,84,176346,punk,9,2004
1900,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,American Idiot,Green Day,21-09-2004,84,176346,rock,9,2004
1901,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,The College Dropout,Kanye West,10-02-2004,83,223506,chicago rap,2,2004
1902,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,The College Dropout,Kanye West,10-02-2004,83,223506,hip hop,2,2004
1903,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,The College Dropout,Kanye West,10-02-2004,83,223506,rap,2,2004
1904,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,The College Dropout,Syleena Johnson,10-02-2004,83,223506,contemporary r&b,2,2004
1905,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,The College Dropout,Syleena Johnson,10-02-2004,83,223506,neo soul,2,2004
1906,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,The College Dropout,Syleena Johnson,10-02-2004,83,223506,r&b,2,2004
1907,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,The College Dropout,Syleena Johnson,10-02-2004,83,223506,urban contemporary,2,2004
1908,3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,The Diary Of Alicia Keys,Alicia Keys,02-12-2003,83,228706,neo soul,12,2003
1909,3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,The Diary Of Alicia Keys,Alicia Keys,02-12-2003,83,228706,pop,12,2003
1910,3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,The Diary Of Alicia Keys,Alicia Keys,02-12-2003,83,228706,r&b,12,2003
1911,20I8RduZC2PWMWTDCZuuAN,Take Me Out,Franz Ferdinand,Franz Ferdinand,16-02-2004,81,237026,alternative rock,2,2004
1912,20I8RduZC2PWMWTDCZuuAN,Take Me Out,Franz Ferdinand,Franz Ferdinand,16-02-2004,81,237026,dance rock,2,2004
1913,20I8RduZC2PWMWTDCZuuAN,Take Me Out,Franz Ferdinand,Franz Ferdinand,16-02-2004,81,237026,indie rock,2,2004
1914,20I8RduZC2PWMWTDCZuuAN,Take Me Out,Franz Ferdinand,Franz Ferdinand,16-02-2004,81,237026,modern rock,2,2004
1915,20I8RduZC2PWMWTDCZuuAN,Take Me Out,Franz Ferdinand,Franz Ferdinand,16-02-2004,81,237026,rock,2,2004
1916,20I8RduZC2PWMWTDCZuuAN,Take Me Out,Franz Ferdinand,Franz Ferdinand,16-02-2004,81,237026,scottish rock,2,2004
1917,68vgtRHr7iZHpzGpon6Jlo,My Boo,Confessions (Expanded Edition),USHER,23-03-2004,81,223440,atl hip hop,3,2004
1918,68vgtRHr7iZHpzGpon6Jlo,My Boo,Confessions (Expanded Edition),USHER,23-03-2004,81,223440,contemporary r&b,3,2004
