,track_id,track,track_popularity,data_added,top_year,album_name,album_release_year,genre,artists_name,artists_popularity,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artists_popularity_highest,genre_list
1146,608a1wIsSd5KzMEqm1O7w3,I'm On One,73.0,2020-06-16T11:24:49Z,2011,I'm On One,2011-01-01,"hip hop,miami hip hop,pop rap,rap,canadian hip hop,canadian pop,hip hop,pop rap,rap,dirty south rap,gangster rap,hip hop,rap,southern hip hop,trap,hip hop,new orleans rap,pop rap,rap,trap","DJ Khaled,Drake,Rick Ross,Lil Wayne","10744370,82606361,7134524,14283136",296146.0,0.413,0.807,-3.499,0.318,0.0536,0.0,0.631,0.438,149.33,82606361,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
1147,4NTWZqvfQTlOMitlVn6tew,The Show Goes On,73.0,2020-06-16T11:24:49Z,2011,The Show Goes On,2011-03-04,"chicago rap,conscious hip hop,hip hop,political hip hop,pop rap,rap,southern hip hop",Lupe Fiasco,1892030,239613.0,0.591,0.889,-3.839,0.115,0.0189,0.0,0.155,0.65,143.067,1892030,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']"
1148,3LUWWox8YYykohBbHUrrxd,We R Who We R,73.0,2020-06-16T11:24:49Z,2011,We R Who We R,2010-11-19,"dance pop,pop",Kesha,7722609,204760.0,0.736,0.817,-4.9,0.0407,0.00987,0.00167,0.117,0.653,119.95,7722609,"['dance pop', 'pop']"
1149,16Of7eeW44kt0a1M0nitHM,You Make Me Feel... (feat. Sabi),72.0,2020-06-16T11:24:49Z,2011,You Make Me Feel... (feat. Sabi),2011-08-29,"neon pop punk,pop punk,post-teen pop","Cobra Starship,Sabi","506467,7328",215693.0,0.668,0.857,-2.944,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,506467,"['neon pop punk', 'pop punk', 'post-teen pop']"
1150,70ATm56tH7OrQ1zurYssz0,I Need A Doctor,72.0,2020-06-16T11:24:49Z,2011,I Need A Doctor,2011-02-01,"g funk,gangster rap,hip hop,rap,west coast rap,detroit hip hop,hip hop,rap,piano rock,viral pop","Dr. Dre,Eminem,Skylar Grey","10838704,79014892,587572",283733.0,0.594,0.946,-4.521,0.452,0.0869,0.0,0.306,0.397,155.826,79014892,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap', 'detroit hip hop', 'hip hop', 'rap', 'piano rock', 'viral pop']"
1151,2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,72.0,2020-06-16T11:24:49Z,2011,Tonight Tonight,2011-11-25,"dance rock,neon pop punk,post-teen pop",Hot Chelle Rae,580281,200466.0,0.686,0.783,-4.977,0.119,0.0764,0.0,0.163,0.814,99.978,580281,"['dance rock', 'neon pop punk', 'post-teen pop']"
1152,0aBKFfdyOD1Ttvgv0cfjjJ,More - RedOne Jimmy Joker Remix,72.0,2020-06-16T11:24:49Z,2011,More - RedOne Jimmy Joker Remix,2010-11-22,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",USHER,10887373,219986.0,0.551,0.893,-2.628,0.0543,0.00166,0.0,0.348,0.794,125.083,10887373,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']"
1153,0R7YVi7w41Dr9jU5vblAok,Sweat - Remix,71.0,2020-06-16T11:24:49Z,2011,Sweat - Remix,2011-01-01,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap,big room,dance pop,edm,pop,pop dance","Snoop Dogg,David Guetta","10648459,26504702",195986.0,0.813,0.732,-5.636,0.03,0.0597,0.00137,0.0826,0.731,130.02,26504702,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap', 'big room', 'dance pop', 'edm', 'pop', 'pop dance']"
1154,2TUzU4IkfH8kcvY2MUlsd2,I Won't Let You Go,71.0,2020-06-16T11:24:49Z,2011,I Won't Let You Go,2011-01-01,neo mellow,James Morrison,1566649,229303.0,0.537,0.611,-6.427,0.0304,0.229,0.0,0.146,0.161,105.955,1566649,['neo mellow']
1155,3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,71.0,2020-06-16T11:24:49Z,2011,Best Thing I Never Had,2011-06-24,"pop,r&b",Beyoncé,36497674,253746.0,0.546,0.649,-4.056,0.0324,0.143,1.55e-05,0.0894,0.298,99.05,36497674,"['pop', 'r&b']"
1156,4fINc8dnfcz7AdhFYVA4i7,It Girl,71.0,2020-06-16T11:24:49Z,2011,It Girl,2011-09-16,"dance pop,pop",Jason Derulo,12000662,192200.0,0.668,0.718,-4.736,0.0605,0.0165,0.0,0.104,0.345,91.993,12000662,"['dance pop', 'pop']"
1157,3pYDZTJM2tVBUhIRifWVzI,Blow,70.0,2020-06-16T11:24:49Z,2011,Blow,2010-11-19,"dance pop,pop",Kesha,7722609,219973.0,0.753,0.729,-3.862,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,7722609,"['dance pop', 'pop']"
1158,6Iocm6VMu6bVNYwiDoyQFW,Coming Home,70.0,2020-06-16T11:24:49Z,2011,Coming Home,2010-01-01,"pop rap,piano rock,viral pop","Diddy - Dirty Money,Skylar Grey","130236,587572",238693.0,0.392,0.839,-1.921,0.193,0.158,0.0,0.3,0.232,168.001,587572,"['pop rap', 'piano rock', 'viral pop']"
1159,0PgNhIg5n0UAOBVn43b8b6,The Adventures of Rain Dance Maggie,70.0,2020-06-16T11:24:49Z,2011,The Adventures of Rain Dance Maggie,2011-08-29,"alternative rock,funk metal,funk rock,permanent wave,rock",Red Hot Chili Peppers,20372385,282400.0,0.683,0.734,-4.523,0.029,0.00112,0.0139,0.258,0.576,106.254,20372385,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']"
1160,5zpDHEU12zATwLGvozxPw2,Lighters,70.0,2020-06-16T11:24:49Z,2011,Lighters,2011-01-01,"detroit hip hop,dance pop,pop","Bad Meets Evil,Bruno Mars","1736252,52526938",303813.0,0.676,0.695,-8.327,0.245,0.352,0.0,0.119,0.144,90.268,52526938,"['detroit hip hop', 'dance pop', 'pop']"
1161,6r2BECwMgEoRb5yLfp0Hca,Born This Way,70.0,2020-06-16T11:24:49Z,2011,Born This Way,2011-01-01,"art pop,dance pop,pop",Lady Gaga,28612324,260252.0,0.587,0.828,-5.108,0.161,0.00327,0.0,0.331,0.494,123.907,28612324,"['art pop', 'dance pop', 'pop']"
1162,2QtxlzvSBONjs1bDC34ixs,Yeah 3x,70.0,2020-06-16T11:24:49Z,2011,Yeah 3x,2011-03-22,"r&b,rap",Chris Brown,20924958,241666.0,0.705,0.882,-3.201,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,20924958,"['r&b', 'rap']"
1163,5cCAZS9VhLGEDV4NCfieeg,I Wanna Go,70.0,2020-06-16T11:24:49Z,2011,I Wanna Go,2011-03-28,"dance pop,pop",Britney Spears,13346336,210266.0,0.696,0.546,-6.55,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,13346336,"['dance pop', 'pop']"
1164,36ux3YuUsGTWPT8fXclS45,E.T.,70.0,2020-06-16T11:24:49Z,2011,E.T.,2012-03-12,"pop,chicago rap,hip hop,rap","Katy Perry,Kanye West","30648569,22282267",229573.0,0.62,0.869,-5.252,0.175,0.0181,0.0,0.369,0.76,151.684,30648569,"['pop', 'chicago rap', 'hip hop', 'rap']"
1165,65hRZOQkVjmBdusz1N7aOv,Save The World,69.0,2020-06-16T11:24:49Z,2011,Save The World,2011-05-13,"edm,pop dance,progressive electro house",Swedish House Mafia,3798702,213337.0,0.507,0.665,-7.598,0.0474,0.0144,0.0,0.0759,0.4,126.879,3798702,"['edm', 'pop dance', 'progressive electro house']"
1166,4bCOAuhvjsxbVBM5MM8oik,When We Stand Together,69.0,2020-06-16T11:24:49Z,2011,When We Stand Together,2011-11-14,"alternative metal,canadian rock,post-grunge",Nickelback,6617511,190786.0,0.446,0.9,-3.541,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,6617511,"['alternative metal', 'canadian rock', 'post-grunge']"
1167,5W7BcYDIaeXnpG3e39T7hJ,How To Love,68.0,2020-06-16T11:24:49Z,2011,How To Love,2011-08-29,"hip hop,new orleans rap,pop rap,rap,trap",Lil Wayne,14283136,240306.0,0.644,0.661,-6.093,0.0418,0.000177,5.23e-06,0.108,0.272,153.992,14283136,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
1168,45sDIKapDyxPl307QpEAwl,Rocketeer,68.0,2020-06-16T11:24:49Z,2011,Rocketeer,2010-01-01,"asian american hip hop,dance pop,pop rap,pop rock","Far East Movement,Ryan Tedder,Ruff Loaderz","1147320,33645,1142",211253.0,0.664,0.845,-6.115,0.0461,0.181,0.0,0.267,0.357,96.005,1147320,"['asian american hip hop', 'dance pop', 'pop rap', 'pop rock']"
1169,4u26EevCNXMhlvE1xFBJwX,If I Die Young,68.0,2020-06-16T11:24:49Z,2011,If I Die Young,2010-01-01,"contemporary country,country,country dawn,country road",The Band Perry,1615020,222773.0,0.606,0.497,-6.611,0.0277,0.348,0.0,0.275,0.362,130.739,1615020,"['contemporary country', 'country', 'country dawn', 'country road']"
1170,5ZVGvay4xwgXMnQWffNYeU,Dirt Road Anthem,68.0,2020-06-16T11:24:49Z,2011,Dirt Road Anthem,2010-11-02,"contemporary country,country,country road,modern country rock",Jason Aldean,6405586,229400.0,0.68,0.74,-5.064,0.0355,0.342,1.81e-06,0.117,0.644,127.024,6405586,"['contemporary country', 'country', 'country road', 'modern country rock']"
1171,38iU2jg98IZZEIJPrP7aWD,Till the World Ends,68.0,2020-06-16T11:24:49Z,2011,Till the World Ends,2011-03-28,"dance pop,pop",Britney Spears,13346336,237946.0,0.693,0.705,-5.747,0.0665,0.0228,0.0,0.202,0.45,131.951,13346336,"['dance pop', 'pop']"
1172,63rbP24OzfaQCJjsHWZXnY,Where Them Girls At (feat. Nicki Minaj & Flo Rida),67.0,2020-06-16T11:24:49Z,2011,Where Them Girls At (feat. Nicki Minaj & Flo Rida),2011-08-24,"big room,dance pop,edm,pop,pop dance,dance pop,miami hip hop,pop,pop rap,hip pop,pop,queens hip hop,rap","David Guetta,Flo Rida,Nicki Minaj","26504702,8876614,30230882",210093.0,0.664,0.872,-3.117,0.0396,0.0306,0.0,0.228,0.555,129.873,30230882,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'dance pop', 'miami hip hop', 'pop', 'pop rap', 'hip pop', 'pop', 'queens hip hop', 'rap']"
1173,3nMb7ToWIxYvmaIG20z6ux,Tonight (I'm Fuckin' You),67.0,2020-06-16T11:24:49Z,2011,Tonight (I'm Fuckin' You),2010,"dance pop,latin pop,mexican pop,atl hip hop,dance pop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap","Enrique Iglesias,Ludacris,DJ Frank E","11294865,2734504,1183",232213.0,0.648,0.89,-3.982,0.0523,0.0294,3.58e-06,0.116,0.321,125.953,11294865,"['dance pop', 'latin pop', 'mexican pop', 'atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1174,6rbhWExtuchhpLC5fHnB8n,Motivation,67.0,2020-06-16T11:24:49Z,2011,Motivation,2011-01-01,"atl hip hop,dance pop,hip pop,r&b,urban contemporary,hip hop,new orleans rap,pop rap,rap,trap","Kelly Rowland,Lil Wayne","3525884,14283136",230560.0,0.744,0.672,-5.589,0.0418,0.187,0.000123,0.105,0.266,140.889,14283136,"['atl hip hop', 'dance pop', 'hip pop', 'r&b', 'urban contemporary', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
1175,3zNNXjjjeLrzIXSJZKalDi,I Follow Rivers - The Magician Remix,66.0,2020-06-25T07:35:42Z,2011,I Follow Rivers - The Magician Remix,2021-07-16,"electropop,indietronica,neo-synthpop,swedish electropop,swedish indie pop,swedish pop,belgian edm,house,nu disco","Lykke Li,The Magician","1903553,87704",279635.0,0.785,0.7,-5.81,0.0406,0.0179,0.00251,0.0823,0.296,122.031,1903553,"['electropop', 'indietronica', 'neo-synthpop', 'swedish electropop', 'swedish indie pop', 'swedish pop', 'belgian edm', 'house', 'nu disco']"
1176,0gY2iq0xJPRoIB1PScKSw4,Honey Bee,66.0,2020-06-16T11:24:49Z,2011,Honey Bee,2011-07-11,"classic oklahoma country,contemporary country,country,country road,modern country rock",Blake Shelton,7256122,210720.0,0.481,0.849,-5.131,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,7256122,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
1177,3MGJF1CDFGfjXESL2Heva0,F**kin' Perfect,65.0,2020-06-16T11:24:49Z,2011,F**kin' Perfect,2010-11-12,"dance pop,pop",P!nk,16151124,213413.0,0.565,0.646,-4.749,0.0335,0.0412,0.0,0.362,0.481,91.973,16151124,"['dance pop', 'pop']"
1178,0obBFrPYkSoBJbvHfUIhkv,Sexy And I Know It,65.0,2020-06-16T11:24:49Z,2011,Sexy And I Know It,2011-01-01,"dance pop,pop,pop rap",LMFAO,4260250,199480.0,0.707,0.861,-4.225,0.316,0.1,0.0,0.191,0.795,130.021,4260250,"['dance pop', 'pop', 'pop rap']"
1179,0JNdS1n0ifOP25XvhwAMgM,The Edge Of Glory,65.0,2020-06-16T11:24:49Z,2011,The Edge Of Glory,2011-01-01,"art pop,dance pop,pop",Lady Gaga,28612324,320586.0,0.581,0.772,-6.544,0.0401,0.000343,0.0191,0.11,0.361,127.952,28612324,"['art pop', 'dance pop', 'pop']"
1180,7e1h7rqNB0BBC2fUuWEEFe,Who's That Chick? (feat. Rihanna),67.0,2020-06-16T11:24:49Z,2011,Who's That Chick? (feat. Rihanna),2010-11-22,"big room,dance pop,edm,pop,pop dance,barbadian pop,pop,urban contemporary","David Guetta,Rihanna","26504702,58811007",201040.0,0.675,0.602,-4.733,0.116,0.00377,0.0,0.0458,0.933,127.938,58811007,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'barbadian pop', 'pop', 'urban contemporary']"
1181,4lY95OMGb9WxP6IYut64ir,Shake It Out,65.0,2020-06-16T11:24:49Z,2011,Shake It Out,2011-01-01,"baroque pop,electropop,modern rock,uk alternative pop",Florence + The Machine,6586270,277720.0,0.527,0.804,-4.168,0.0358,0.0104,0.0,0.105,0.221,107.486,6586270,"['baroque pop', 'electropop', 'modern rock', 'uk alternative pop']"
1182,04OxTCLGgDKfO0MMA2lcxv,Blind Faith,65.0,2020-06-16T11:24:49Z,2011,Blind Faith,2011-01-01,"dancefloor dnb,drum and bass,uk dance,british soul","Chase & Status,Liam Bailey","790204,45802",233666.0,0.45,0.846,-4.712,0.0472,0.00523,0.0,0.228,0.402,140.042,790204,"['dancefloor dnb', 'drum and bass', 'uk dance', 'british soul']"
1183,5mvKuE9Lf9ARVXVXA32kK9,Price Tag,65.0,2020-06-16T11:24:49Z,2011,Price Tag,2011-01-01,"dance pop,pop,atl hip hop,dance pop,pop rap,rap,southern hip hop","Jessie J,B.o.B","11717332,2121591",223053.0,0.638,0.831,-3.944,0.182,0.0281,3.06e-06,0.277,0.685,175.038,11717332,"['dance pop', 'pop', 'atl hip hop', 'dance pop', 'pop rap', 'rap', 'southern hip hop']"
1184,2Adn2LNgkHMH5TelQVAu4n,Pretty Girl Rock,65.0,2020-06-16T11:24:49Z,2011,Pretty Girl Rock,2010-01-01,"dance pop,hip pop,r&b,urban contemporary",Keri Hilson,1980669,243920.0,0.666,0.87,-5.004,0.246,0.203,0.0,0.0851,0.9,160.014,1980669,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']"
1185,1tAutlhI9FwnKn7fVgmd5P,Without You (feat. Usher),66.0,2020-06-16T11:24:49Z,2011,Without You (feat. Usher),2011-08-24,"big room,dance pop,edm,pop,pop dance,atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary","David Guetta,USHER","26504702,10887373",208133.0,0.608,0.614,-3.727,0.0285,0.227,3.82e-06,0.157,0.402,127.885,26504702,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']"
1186,2OXidlnDThZR3zf36k6DVL,Just A Kiss,64.0,2020-06-16T11:24:49Z,2011,Just A Kiss,2011-09-13,"contemporary country,country,country dawn,country pop,country road",Lady A,3808671,218840.0,0.593,0.639,-5.826,0.0307,0.446,0.0,0.0998,0.332,142.881,3808671,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']"
1187,1r3myKmjWoOqRip99CmSj1,Don't Wanna Go Home,64.0,2020-06-16T11:24:49Z,2011,Don't Wanna Go Home,2011-09-16,"dance pop,pop",Jason Derulo,12000662,206080.0,0.671,0.808,-4.861,0.0652,0.02,0.0,0.134,0.637,121.956,12000662,"['dance pop', 'pop']"
1188,53DB6LJV9B8sz0p1s6tlGS,Roll Up,64.0,2020-06-16T11:24:49Z,2011,Roll Up,2011-03-29,"hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap",Wiz Khalifa,11225200,227773.0,0.523,0.805,-5.473,0.192,0.0524,0.0,0.0914,0.602,125.358,11225200,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1189,1PAYgOjp1c9rrZ2kVQg2vN,Changed the Way You Kiss Me - Radio Edit,63.0,2020-06-16T11:24:49Z,2011,Changed the Way You Kiss Me - Radio Edit,2011-09-04,"hip house,uk dance",Example,318760,195466.0,0.578,0.857,-3.78,0.041,0.00548,0.00162,0.0948,0.188,126.979,318760,"['hip house', 'uk dance']"
1190,36cmM3MBMWWCFIiQ90U4J8,Bounce (feat. Kelis) - Radio Edit,63.0,2020-06-16T11:24:49Z,2011,Bounce (feat. Kelis) - Radio Edit,2012-10-29,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance,dance pop,hip pop,neo soul,urban contemporary","Calvin Harris,Kelis","23471772,594146",222186.0,0.779,0.963,-2.125,0.0399,0.0334,0.493,0.664,0.759,127.941,23471772,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance', 'dance pop', 'hip pop', 'neo soul', 'urban contemporary']"
1191,1f8UCzB3RqIgNkW7QIiIeP,Heart Skips a Beat (feat. Rizzle Kicks),62.0,2020-06-16T11:24:49Z,2011,Heart Skips a Beat (feat. Rizzle Kicks),2011-11-28,"dance pop,pop,talent show,talent show,uk hip hop","Olly Murs,Rizzle Kicks","3308074,345992",202266.0,0.843,0.881,-3.951,0.0581,0.14,0.0,0.0765,0.876,110.621,3308074,"['dance pop', 'pop', 'talent show', 'talent show', 'uk hip hop']"
1192,3SxiAdI8dP9AaaEz1Z24mn,Earthquake (feat. Tinie Tempah),61.0,2020-06-16T11:24:49Z,2011,Earthquake (feat. Tinie Tempah),2012-04-02,"indie poptimism,pop,dance pop,grime,pop rap","Labrinth,Tinie Tempah","3104194,865965",274600.0,0.54,0.856,-3.966,0.1,0.109,0.0,0.276,0.258,153.071,3104194,"['indie poptimism', 'pop', 'dance pop', 'grime', 'pop rap']"
1193,0IF7bHzCXCZoKNog5vBC4g,Wherever You Will Go,60.0,2020-06-16T11:24:49Z,2011,Wherever You Will Go,2011-10-03,neo-singer-songwriter,Charlene Soraia,50336,197577.0,0.597,0.115,-9.217,0.0334,0.82,0.000215,0.111,0.128,111.202,50336,['neo-singer-songwriter']
1194,6HTprulGfeFVrLLvfi3t8a,Mr. Saxobeat - Radio Edit,60.0,2020-06-16T11:24:49Z,2011,Mr. Saxobeat - Radio Edit,2011-10-25,romanian pop,Alexandra Stan,382639,195105.0,0.732,0.925,-4.165,0.051,0.0276,0.000238,0.14,0.782,127.012,382639,['romanian pop']
1195,35KiiILklye1JRRctaLUb4,Holocene,59.0,2020-06-16T11:24:49Z,2011,Holocene,2011-06-21,"chamber pop,eau claire indie,indie folk,melancholia,modern rock",Bon Iver,3515370,336613.0,0.374,0.304,-14.52,0.0302,0.943,0.298,0.126,0.147,147.969,3515370,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']"
1196,1Fxp4LBWsNC58NwnGAXJld,Down With The Trumpets,59.0,2020-06-16T11:24:49Z,2011,Down With The Trumpets,2011-01-01,"talent show,uk hip hop",Rizzle Kicks,345992,186851.0,0.753,0.88,-4.689,0.0806,0.087,0.0,0.24,0.794,115.057,345992,"['talent show', 'uk hip hop']"
1197,6y468DyY1V67RBNCwzrMrC,L.I.F.E.G.O.E.S.O.N.,57.0,2020-06-16T11:24:49Z,2011,L.I.F.E.G.O.E.S.O.N.,2011-01-01,stomp and holler,Noah And The Whale,468877,228000.0,0.603,0.745,-5.79,0.0368,0.207,0.0,0.348,0.606,81.981,468877,['stomp and holler']
1198,7pAq1IXYZpL42HchCminu6,Don't Hold Your Breath,56.0,2020-06-16T11:24:49Z,2011,Don't Hold Your Breath,2011-01-01,"dance pop,pop,post-teen pop",Nicole Scherzinger,2413032,197440.0,0.66,0.797,-6.096,0.0262,0.00646,0.000108,0.187,0.674,110.955,2413032,"['dance pop', 'pop', 'post-teen pop']"
1199,7mdNKXxia7AeSuJqjjA2rb,Beautiful People,53.0,2020-06-16T11:24:49Z,2011,Beautiful People,2019-04-11,"r&b,rap,edm,electro house,pop dance","Chris Brown,Benny Benassi","20924958,554115",225881.0,0.415,0.775,-6.366,0.161,0.0658,0.00431,0.0843,0.536,127.898,20924958,"['r&b', 'rap', 'edm', 'electro house', 'pop dance']"
1200,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,90.0,2022-10-27T08:35:29Z,2012,Locked out of Heaven,2012-12-07,"dance pop,pop",Bruno Mars,52526938,233478.0,0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994,52526938,"['dance pop', 'pop']"
1201,3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,75.0,2022-10-27T08:35:29Z,2012,Call Me Maybe,2012-01-01,"canadian pop,dance pop,pop",Carly Rae Jepsen,5179997,193400.0,0.783,0.58,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,5179997,"['canadian pop', 'dance pop', 'pop']"
1202,7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),75.0,2022-10-27T08:35:29Z,2012,We Are Young (feat. Janelle Monáe),2012-02-21,"baroque pop,metropopolis,afrofuturism,alternative r&b,atl hip hop,neo soul,r&b","fun.,Janelle Monáe","3419706,1424243",250626.0,0.378,0.638,-5.576,0.075,0.02,7.66e-05,0.0849,0.735,184.086,3419706,"['baroque pop', 'metropopolis', 'afrofuturism', 'alternative r&b', 'atl hip hop', 'neo soul', 'r&b']"
1203,1z9kQ14XBSN0r2v6fx4IdG,Diamonds,77.0,2022-10-27T08:35:29Z,2012,Diamonds,2012-01-01,"barbadian pop,pop,urban contemporary",Rihanna,58811007,225146.0,0.564,0.71,-4.92,0.0461,0.00125,0.0,0.109,0.393,91.972,58811007,"['barbadian pop', 'pop', 'urban contemporary']"
1204,6nek1Nin9q48AVZcWs9e9D,Paradise,86.0,2022-10-27T08:35:29Z,2012,Paradise,2011-10-24,"permanent wave,pop",Coldplay,48429785,278719.0,0.449,0.585,-6.761,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,48429785,"['permanent wave', 'pop']"
1205,6VObnIkLVruX4UVyxWhlqm,Skyfall,86.0,2022-10-27T08:35:29Z,2012,Skyfall,2012-10-04,"british soul,pop,pop soul,uk pop",Adele,52846146,286480.0,0.346,0.552,-6.864,0.0282,0.417,0.0,0.114,0.0789,75.881,52846146,"['british soul', 'pop', 'pop soul', 'uk pop']"
1206,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,85.0,2022-10-27T08:35:29Z,2012,What Makes You Beautiful,2012-05-25,"boy band,pop,post-teen pop,talent show",One Direction,34025154,199986.0,0.726,0.787,-2.494,0.0737,0.009,0.0,0.0596,0.888,124.99,34025154,"['boy band', 'pop', 'post-teen pop', 'talent show']"
1207,3GZD6HmiNUhxXYf8Gch723,Lost,85.0,2022-10-27T08:35:29Z,2012,Lost,2012-07-10,"lgbtq+ hip hop,neo soul",Frank Ocean,12297485,234093.0,0.913,0.603,-4.892,0.226,0.0272,0.000503,0.167,0.497,123.061,12297485,"['lgbtq+ hip hop', 'neo soul']"
1208,1auxYwYrFRqZP7t3s7w4um,Ni**as In Paris,85.0,2022-10-27T08:35:29Z,2012,Ni**as In Paris,2011-08-08,"east coast hip hop,gangster rap,hip hop,pop rap,rap,chicago rap,hip hop,rap","JAY-Z,Kanye West","8781050,22282267",219333.0,0.789,0.858,-5.542,0.311,0.127,0.0,0.349,0.775,140.022,22282267,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'chicago rap', 'hip hop', 'rap']"
1209,6lanRgr6wXibZr8KgzXxBl,A Thousand Years,84.0,2022-10-27T08:35:29Z,2012,A Thousand Years,2011-10-18,pop,Christina Perri,3748191,285120.0,0.421,0.407,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028,3748191,['pop']
1210,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,84.0,2022-10-27T08:35:29Z,2012,Don't You Worry Child - Radio Edit,2012-09-14,"edm,pop dance,progressive electro house,pop edm","Swedish House Mafia,John Martin","3798702,45885",212862.0,0.612,0.84,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042,3798702,"['edm', 'pop dance', 'progressive electro house', 'pop edm']"
1211,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,83.0,2022-10-27T08:35:29Z,2012,Feel So Close - Radio Edit,2012-10-29,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance",Calvin Harris,23471772,206413.0,0.707,0.924,-2.842,0.031,0.000972,0.00703,0.204,0.919,127.937,23471772,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
1212,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),82.0,2022-10-27T08:35:29Z,2012,Wild Ones (feat. Sia),2012-06-22,"dance pop,miami hip hop,pop,pop rap,australian dance,australian pop,pop","Flo Rida,Sia","8876614,27334826",232946.0,0.608,0.86,-5.324,0.0554,0.0991,0.0,0.262,0.437,127.075,27334826,"['dance pop', 'miami hip hop', 'pop', 'pop rap', 'australian dance', 'australian pop', 'pop']"
1213,7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,84.0,2022-10-27T08:35:29Z,2012,Thinkin Bout You,2012-07-10,"lgbtq+ hip hop,neo soul",Frank Ocean,12297485,200746.0,0.721,0.339,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83,12297485,"['lgbtq+ hip hop', 'neo soul']"
1214,5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,82.0,2022-10-27T08:35:29Z,2012,Levels - Radio Edit,2011-10-28,"dance pop,edm,pop,pop dance",Avicii,23244161,199906.0,0.584,0.889,-5.941,0.0343,0.0462,0.828,0.309,0.464,126.04,23244161,"['dance pop', 'edm', 'pop', 'pop dance']"
1215,1jF7IL57ayN4Ity3jQqGu0,Try,81.0,2022-10-27T08:35:29Z,2012,Try,2012-09-18,"dance pop,pop",P!nk,16151124,247906.0,0.674,0.628,-7.079,0.03,0.00144,0.0,0.0944,0.552,103.998,16151124,"['dance pop', 'pop']"
